"","text","id_str","lang","created_at","listed_count","location","user_id_str","description","followers_count","friends_count","screen_name","full_name","place_name","place_lat","place_lon","lat","lon"
"355","RT @: The mainstream media fails to mention the good-hearted things Donald Trump has done. #biased https://t.co/5uYWYSpJ3f","7.8236e+17","en","Sat Oct 01 23:21:30 +0000 2016",4,"Kansas","21650464","I am trying to beLIEve, waiting for the train wreck",306,1338,"JasonDLMann","Kansas City, MO","Kansas City",39.1000485,-94.5592815,39.041612,-94.590761
"356","What a great turnout ! @ @ https://t.co/wIiTeKvPWk","7.8236e+17","en","Sat Oct 01 23:21:31 +0000 2016",3,"tally","1062075342","every day is earth day // F$U20",861,290,"briannawarr12","Tallahassee, FL","Tallahassee",30.4762155,-84.266174,30.44586404,-84.31624351
"357","I liked a @ video from @ https://t.co/9k5aETDJVv TRUMP: the COMING LANDSLIDE. ~Ancient Prophecy Documentary of","7.8236e+17","en","Sat Oct 01 23:21:31 +0000 2016",0,"Rochester, MI","369707897","its Mike Stud homie. YNK. GVSU '19",746,580,"rileydonovan97","Rochester, MI","Rochester",42.6890945,-83.1214145,42.68467154,-83.13860712
"358","RT @: Embarrassing https://t.co/lYBLVHm3Jk","7.8236e+17","en","Sat Oct 01 23:21:31 +0000 2016",19,"SEA-PDX-LAX","36988611","A Man and his Dog.",307,217,"jamesphi","Anaheim, CA","Anaheim",33.842863,-117.851089,33.81224332,-117.9188776
"359","@  Hillary Clinton is the most LIED ABOUT person in modern American politics. She endures. Voting for her proudly.","7.8236e+17","en","Sat Oct 01 23:21:31 +0000 2016",78,"Chicago, IL","2451477060","FORWARDPlanning is that avenue you take when you’re ready for your dreams to become a reality or your events planned & executed perfectly. #EverydayEntrepreneur",510,526,"FORWARDPlanner","Florissant, MO","Florissant",38.799436,-90.3293255,38.799521,-90.306626
"360","@ @ @ Yeah, and she's got that earpiece and Russian hacks and will cheat her way to beat Trump too","7.8236e+17","en","Sat Oct 01 23:21:32 +0000 2016",5,"Trumbull, CT","602266974","Instagram: savagebearfilmz   and b.gill_photos",162,268,"savagebearfilms","Poughkeepsie, NY","Poughkeepsie",41.6932325,-73.9169915,41.7047,-73.9311
"361","@ GIRL ","7.8236e+17","en","Sat Oct 01 23:21:32 +0000 2016",2,"Illinois, USA","4855010626","Husband, Father, Master Chef, PhD Forensic Science, Veteran, Aerospace Engineer, Carpenter, Homeowner, Disabled, Waiting on Kidney, Marksman, Archer, etc...",79,369,"ChefRichCampbe1","Knoxville, IL","Knoxville",40.905357,-90.2793935,40.90836,-90.27356
"362","Can someone please tell me way @ is showing me around the city? ","7.8236e+17","en","Sat Oct 01 23:21:33 +0000 2016",11,NA,"19099857","yes my name is actually phoebe",1317,343,"rev0ltingy0uth","San Francisco, CA","San Francisco",37.7706565,-122.4359785,37.78582908,-122.4032924
"363","@ 21st of September you were to down on the jays the minute they came back you tweeted that you never doubted them","7.8236e+17","en","Sat Oct 01 23:21:33 +0000 2016",7,NA,"16482348","I'm the Queen of Sassyland and Mommy of a whittle bebeeeee. LoZ enthusiast. Lover of wine and cheese. Hairstylist. Cuddler. Fan of rainstorms.",157,251,"sashalala429","St Petersburg, FL","St Petersburg",27.7957195,-82.672903,27.7736449,-82.6342224
"364","RT @: Sick Hillary wants to silence #BasementDwellers in St Louis at next debate by putting them in free speech zones in #Clinto","7.8236e+17","en","Sat Oct 01 23:21:33 +0000 2016",37,"Philly","17179353",NA,413,2112,"urbanavocado","Drexel Hill, PA","Drexel Hill",39.937821,-75.3067705,39.92437803,-75.30882656
"365","RT @: The mask slipped again https://t.co/zyTk3KWriC","7.8236e+17","en","Sat Oct 01 23:21:33 +0000 2016",1,"Fort Lauderdale, FL","4824468125",NA,17,58,"golflifeagent","North Miami, FL","North Miami",25.9056055,-80.177668,25.90882,-80.15924
"366","RT @: If #Hillary ever caught herself telling the truth, she would tell a lie instead just to keep her streak alive.

#Trump","7.8236e+17","en","Sat Oct 01 23:21:34 +0000 2016",0,"Burleson, Tx","250835381","Married to my best friend 

6/12/15<U+2764><U+FE0F>",357,672,"soontobeStanton","Texas, USA","Texas",31.1688935,-100.0768885,32.41777363,-97.67024795
"367","@ yea it would have been beneficial for UGA to win for Florida but I just can't do it man ","7.8236e+17","en","Sat Oct 01 23:21:34 +0000 2016",91,"Sacramento, CA","22636267","Follow this account for geo-targeted Healthcare-Nursing job tweets in Sacramento, CA. Need help? Tweet us at @CareerArc!",591,302,"tmj_sac_nursing","Jackson, CA","Jackson",38.3530745,-120.777,38.3488023,-120.7741018
"368","Hillary Clinton trolls Trump with late-night tweets of her own https://t.co/P8lmKNefpO","7.8236e+17","en","Sat Oct 01 23:21:35 +0000 2016",570,NA,"2842684723","The Destination Hotels collection includes award-winning hotels & resorts in premier vacation destinations around the U.S. Check here for open jobs. #hiring",323,2,"DestinationJobs","Oregon, USA","Oregon",44.1454365,-120.5834015,43.8840067,-121.4386404
"369","Worst Saturday ever ","7.8236e+17","en","Sat Oct 01 23:21:35 +0000 2016",422,NA,"2924224280","Check out our open positions to learn how you can WORK YOUR SPIRIT at #SONIC!",347,39,"SONICjobs","Norman, OK","Norman",35.222301,-97.4451735,35.2035619,-97.4674524
"370","also a quick apology to the tree i punched","7.8236e+17","en","Sat Oct 01 23:21:35 +0000 2016",1,"Southwest Virginia","245008952","Proverbs 31:26",731,542,"sydneypaigeeeee","Virginia, USA","Virginia",38.0033755,-79.420865,36.879,-81.763
"371","RT @: Hillary,

Baskets are for apples, not people.","7.8236e+17","en","Sat Oct 01 23:21:35 +0000 2016",87,"Las Vegas, NV","38052783","Follow this account for geo-targeted Other job tweets in Las Vegas, NV. Need help? Tweet us at @CareerArc!",666,538,"tmj_las_jobs","Paradise, NV","Paradise",36.0609645,-115.135165,36.114646,-115.172816
"372","RT @: Yikes! This is what Donald Trump said when he met Paris Hilton when she was 12: https://t.co/aBi0bBto90 https://t.co/Ezaku0Ki","7.8236e+17","en","Sat Oct 01 23:21:38 +0000 2016",838,"United States","2841269945","This is our #jobs feed. Follow @VACareers to connect.",752,1,"JobsatVA","San Diego, CA","San Diego",32.810012,-117.104989,32.715738,-117.1610838
"373","RT @: Jeb Bush reluctantly acknowledges that his dad George H.W. Bush is voting for Hillary Clinton https://t.co/ZmiY758Kj0","7.8236e+17","en","Sat Oct 01 23:21:38 +0000 2016",162,"Milwaukee, WI","65028600","Twitter is for photos that didn't make it on Instagram! || I like to think I develop stuff",3651,2259,"BeingZhenya","Milwaukee, WI","Milwaukee",43.0567225,-87.9672925,43.0522,-87.9559
"374","@ I fucking got you! I need to b with you before u leave me","7.8236e+17","en","Sat Oct 01 23:21:39 +0000 2016",49,"San Jacinto,CA","89506217","i drive truck i like sports i like food. sometimes i have bad gas. Tweets are my own and do not reflect my employer.",530,953,"Raidger4","California, USA","California",37.2691755,-119.3066075,36.0475524,-117.9455975
"375","@ needs to apologize for getting more votes than Bernie. The nerve.","7.8236e+17","en","Sat Oct 01 23:21:40 +0000 2016",38,"United States","163485900","Independent Distributor. Helping others make a healthy lifestyle change. Business opportunity available. Wellness Coach. Several products available",150,201,"EcuaDiva1123","Manhattan, NY","Manhattan",40.780709,-73.9685415,40.7142,-74.0064
"376","Could Hillary Clinton Be a Sociopath? https://t.co/zy6ziVDzZP via @","7.8236e+17","en","Sat Oct 01 23:21:40 +0000 2016",0,"Heaven","234592330","Ig @I_m_King    AquarianLeoAscendant | Godhead Alchemist | Spiritual Scholar          Tell the Truth......Read as many books as you can.......Remove All Fear...",430,617,"ProphetMoZart","Glen Burnie, MD","Glen Burnie",39.1695855,-76.6039565,39.1612437,-76.621723
"377","RT @: Wait so @ may have appeared in a #SexTape? HAHAHA and EWW. Very very EWW #gross #trump #DumpTheTrump #Tr","7.8236e+17","en","Sat Oct 01 23:21:41 +0000 2016",7,"Dover, OH","22361170","short, bald, world traveler, beer drinker, blogger for http://beerandaletraveler.com, lover of good food; and still a Survivor wannabe! all opinions are my own!",202,296,"greensurvivor","Dover, OH","Dover",40.5150695,-81.477839,40.528,-81.4773
"378","JActs1631: JActs1631: JActs1631: JActs1631: JActs1631: Amazon Deleted 2000+ Reviews to Fix Hillary Clinton's P https://t.co/8zTT4AHKlK..","7.8236e+17","en","Sat Oct 01 23:21:41 +0000 2016",3,"Roanoke, IN","313335434",NA,62,167,"abigailmettler","Warsaw, IN","Warsaw",41.247669,-85.855172,41.23830506,-85.85627923
"379","RT @: Just imagine the destruction if she is POTUS

The List: 27 Countries Destroyed By Hillary Clinton's Neocon 'Hubris' htt","7.8236e+17","en","Sat Oct 01 23:21:43 +0000 2016",2,"Brooklyn, NY","3433392688","The official Twitter account of Bay Ridge Carpet. Family owned and operated, serving the greater New York City area since 1986.",37,205,"BayRidgeCarpet","Brooklyn, NY","Brooklyn",40.655138,-73.9487755,40.65,-73.95
"380","Not just Trump supporters. #Demexit / Jill not Hill too. https://t.co/h45ZjMIx1L","7.8236e+17","en","Sat Oct 01 23:21:44 +0000 2016",11,"Tampa, FL","17094140","#craftbeer. @TBLightning STM. @TBBuccaneers SPM. @RaysBaseball STH. @TampaBayRowdies. @Arsenal. @FCBarcelona. Tampa is better than wherever you live.",175,890,"jaybertx","Tampa, FL","Tampa",27.9965945,-82.442694,27.9461,-82.4482
"381","RT @: #SOCIALISM under #Hillary coming to #America unless we UNITE 4 #Trump!
#NeverHillary
#FollowTheMoney ","7.8236e+17","en","Sat Oct 01 23:21:44 +0000 2016",12,"Columbus, OH","3164510452","Burnt Toast Farms 614-547-FARM. Pick your own organic cut flowers, herbs and fresh veggies. Locally-grown cultivated flowers, herbs, specialty crops for market.",88,141,"burnttoastfarms","Ohio, USA","Ohio",40.3651595,-82.6694675,40.26515,-83.39443
"382","@ hillary called latinos taco bowl iniative is that not racist? hillary best friends with a KKK leader is that racist? hillary","7.8236e+17","en","Sat Oct 01 23:21:44 +0000 2016",56,"Chicago (west town) ","18358023","Dad, HipHopper, MC, DJ, Actor, Felicia's husband Comic Nerd, Shopping fanatic. Album #bboysummer on Bandcamp, Itunes! DJ mixes at http://www.mixcrate.com/bvax",1690,1663,"BVAX","Chicago, IL","Chicago",41.8335845,-87.732013,41.8369,-87.6844
"383","She puts joy n laughter in my life https://t.co/eYQDQYfyLa","7.8236e+17","en","Sat Oct 01 23:21:44 +0000 2016",47,"Reno, NV","466242820","Jake and Nye, 4x Junior USAC XC National Champions, Elite Junior XC Mountain Bike Racers, Colorado and New Mexico State Champions, 4 x Point Series Champions",81,65,"yacklebrosracin","Carson City, NV","Carson City",39.150823,-119.7425635,39.12191121,-119.7718032
"384","Thank you!  https://t.co/ER6sbICkVJ","7.8236e+17","en","Sat Oct 01 23:21:44 +0000 2016",351,"Menlo Park, CA","785251808","Accountemps is the largest temporary staffing firm specializing in accounting and finance. See all their Jobs and openings right here.",179,7,"AccountempsJobs","Minerva Park, OH","Minerva Park",40.077426,-82.940111,40.078872,-82.9447782
"385","@ I am fam","7.8236e+17","en","Sat Oct 01 23:21:45 +0000 2016",36,"Issaquah, United States","3875151","An official account of Hideki Saito. <U+6589><U+85E4><U+82F1><U+6A39> in Japanese. Works in a video game industry. Contents are of my personal opinions.",768,1530,"hideki","Issaquah, WA","Issaquah",47.542814,-122.0425445,47.5356,-122.043
"386","@ I work in Salem and he was touring there with his gf!","7.8236e+17","en","Sat Oct 01 23:21:45 +0000 2016",384,"Menlo Park, CA","785315365","OfficeTeam is the world's leader in professional staffing for office support jobs. A Robert Half Company.",183,8,"OfficeTeamJobs","Minnesota, USA","Minnesota",46.4418605,-93.3613205,43.9731715,-92.5197932
"387","RT @: Julia Roberts, Lin-Manuel Miranda and more to stump for Hillary Clinton on Broadway.
https://t.co/U8PRP3gGMb","7.8236e+17","en","Sat Oct 01 23:21:45 +0000 2016",4,NA,"16055361",NA,52,98,"clwages","Arkansas, USA","Arkansas",34.7519365,-92.131274,36.0634,-94.1606
"388","RT @: Only people out of touch with reality could fathom voting for #Trump, especially someone educated. You should reall ","7.8236e+17","en","Sat Oct 01 23:21:45 +0000 2016",0,"northside cinccinnati ohio","191281543","New Jersey <U+27A1><U+FE0F>Ohio. Skateboarding. Soccer. hockey. Hp. whovian.",135,774,"thedon4111","Lafayette, CO","Lafayette",39.990651,-105.1304485,39.9951,-105.101
"389","RT @: After calling @ supporters ""deplorables"" Hillary calls Sanders supporters ""basement dwellers"" https://t.co","7.8236e+17","en","Sat Oct 01 23:21:45 +0000 2016",73,"Baltimore, Maryland USA","199324673","Baltimore City 311",1566,53,"baltimore311","Baltimore, MD","Baltimore",39.284713,-76.620482,39.28834778,-76.60506826
"390","Fat shaming is scientifically proven","7.8236e+17","en","Sat Oct 01 23:21:46 +0000 2016",94,"Phoenix, AZ","22157361","Follow this account for geo-targeted Healthcare-Nursing job tweets in Phoenix, AZ. Need help? Tweet us at @CareerArc!",903,1502,"tmj_phx_nursing","Sun City, AZ","Sun City",33.615955,-112.283112,33.6020658,-112.280129
"391","Tennessee's playoff hopes went from 0-100 real quick... #TENNvsUGA","7.8236e+17","en","Sat Oct 01 23:21:46 +0000 2016",10,"Pennsylvania","92520613",NA,303,553,"mattbermanrocks","Pennsylvania, USA","Pennsylvania",41.1179365,-77.604684,39.98275,-75.58444
"392","RT @: Black millennials don't want to vote for Hillary. Their grandmothers are trying to change their minds. My latest. https:","7.8236e+17","en","Sat Oct 01 23:21:46 +0000 2016",192,NA,"791930767","Robert Half Management Resources is the world's premier provider of senior-level accounting, finance & business systems professionals. See our newest jobs here!",115,8,"RHMRJobs","Cincinnati, OH","Cincinnati",39.137038,-84.5398125,39.1031971,-84.5064881
"393","From Hillary to the #BasementDwellers https://t.co/tXwZczYx3E","7.8236e+17","en","Sat Oct 01 23:21:46 +0000 2016",147,"California","22533900","Follow this account for geo-targeted Healthcare-Nursing job tweets in California Non-Metro. Need help? Tweet us at @CareerArc!",558,307,"tmj_CA_NURSING","El Centro, CA","El Centro",32.7745845,-115.5480365,32.792,-115.5630514
"394","RT @: Just talked to my friend &amp; mega bernie supporter who gave 27 bucks month for 18months she is voting @ &amp;","7.8236e+17","en","Sat Oct 01 23:21:46 +0000 2016",3,"Worldwide","351283368",NA,334,300,"mitch_defrain","Chaska, MN","Chaska",44.81615,-93.6039505,44.83411,-93.59098
"395","RT @: When Hillary bypasses her spin doctors, writers &amp; marketing team, her hate towards the American people always comes out! #Basem","7.8236e+17","en","Sat Oct 01 23:21:46 +0000 2016",338,"Los Angeles, CA","21298282","Follow this account for geo-targeted Software Dev. - General/IT job tweets in Los Angeles, CA. Need help? Tweet us at @CareerArc!",965,329,"tmj_lax_it","West Carson, CA","West Carson",33.8220755,-118.2924405,33.8331717,-118.2906661
"396","RT @: #Superpredators, #BasementDwellers, #TacoBowls Please join us in the #BasketOfDeplorables to defeat @ ","7.8236e+17","en","Sat Oct 01 23:21:46 +0000 2016",91,"Tacoma, WA","120507984","Follow this account for geo-targeted Healthcare job tweets in Tacoma, WA. Need help? Tweet us at @CareerArc!",436,282,"tmj_WAT_health","Auburn, WA","Auburn",47.306631,-122.2054375,47.3073228,-122.2284532
"397","Between Trump and any random person who's received a Stone Cold Stunner, I'd take the random person. For anything. Especially President.","7.8236e+17","en","Sat Oct 01 23:21:46 +0000 2016",87,"Las Vegas, NV","22509099","Follow this account for geo-targeted Hospitality/Restaurant/Tourism job tweets in Las Vegas, NV. Need help? Tweet us at @CareerArc!",444,284,"tmj_las_hrta","North Las Vegas, NV","North Las Vegas",36.2491245,-115.133373,36.2776518,-115.203082
"398","it's astounding how many people think whining about Trump isn't the easiest, most boring and ineffective tactic to getting Hillary elected","7.8236e+17","en","Sat Oct 01 23:21:46 +0000 2016",33,"Biloxi, MS/Jacksonville, FL","618386889","Happily Married. Cool at times. I beat Mike Tyson's Punchout and Contra without the cheat codes.",927,781,"NWDuval904","Bay St Louis, MS","Bay St Louis",30.3184135,-89.3743435,30.45045045,-88.87075503
"399","RT @: BREAKING  FBI Data Leak Reveals Number of Terrorist Encounters In USA In 1 Year, We Need TRUMP! ","7.8236e+17","en","Sat Oct 01 23:21:47 +0000 2016",18,"San Francisco, CA","727002560","Immigrant. Getting the job done. RD @ http://www.rutbergco.com. Grew up mostly in the PNW. Live in SF. Go @seahawks!",157,157,"82merlos","San Francisco, CA","San Francisco",37.7706565,-122.4359785,37.775,-122.418
"400","RT @: Trump Becomes The Biggest Liar In US Political History By Lying Once Every 3 Minutes via @ https://t.co/wVjDrv","7.8236e+17","en","Sat Oct 01 23:21:47 +0000 2016",45,"Wonderland, Neverland","145527799","Infinitely curious. No restraints on saying what I think. I always lose when playing Simon Says...",787,938,"erlorello","Manhattan, NY","Manhattan",40.780709,-73.9685415,40.74327291,-73.98405606
"401","Hillary will lose #Ohio. Everything she touches burns, dies, or goes to hell. Same with the election. She will LOSE just like 2008.","7.8236e+17","en","Sat Oct 01 23:21:47 +0000 2016",2,NA,"506460199","just me-living life sharing what's in my head & on my heart",118,249,"steph_sv","San Diego, CA","San Diego",32.810012,-117.104989,32.8330549,-117.1443671
